#wavelength direct		
 964	    0.483829
 965	    0.501920
 966	    0.523390
 967	    0.544607
 968	    0.566375
 969	    0.586276
 970	    0.598122
 971	    0.602465
 972	    0.599899
 973	    0.594065
 974	    0.587857
 975	    0.582429
 976	    0.580655
 977	    0.583712
 978	    0.591008
 979	    0.600080
 980	    0.608658
 981	    0.617862
 982	    0.629607
 983	    0.636615
 984	    0.644807
 985	    0.652506
 986	    0.658206
 987	    0.661664
 988	    0.665813
 989	    0.668960
 990	    0.671544
 991	    0.671531
 992	    0.671828
 993	    0.674201
 994	    0.675100
 995	    0.674705
 996	    0.674696
 997	    0.673311
 998	    0.673223
 999	    0.670556
1000	    0.668777
1001	    0.666702
1002	    0.663244
1003	    0.658996
1004	    0.655143
1005	    0.654550
1006	    0.653394
1007	    0.654846
1008	    0.656651
1009	    0.659612
1010	    0.662771
1011	    0.661783
1012	    0.661487
1013	    0.662986
1014	    0.660916
1015	    0.661507
1016	    0.660028
1017	    0.660442
1018	    0.659556
1019	    0.660658
1020	    0.658591
1021	    0.665058
1022	    0.663963
1023	    0.663466
1024	    0.664063
1025	    0.664063
1026	    0.664163
1027	    0.663765
1028	    0.665029
1029	    0.663864
1030	    0.663864
1031	    0.663267
1032	    0.660712
1033	    0.659817
1034	    0.660016
1035	    0.659519
1036	    0.659817
1037	    0.661109
1038	    0.660115
1039	    0.660811
1040	    0.660941
1041	    0.661537
1042	    0.661537
1043	    0.660941
1044	    0.659749
1045	    0.657498
1046	    0.657795
1047	    0.655875
1048	    0.661774
1049	    0.661664
1050	    0.661466
1051	    0.661889
1052	    0.662880
1053	    0.661790
1054	    0.661691
1055	    0.661294
1056	    0.660330
1057	    0.658053
1058	    0.658081
1059	    0.656696
1060	    0.655637
1061	    0.657243
1062	    0.656109
1063	    0.652810
1064	    0.649814
1065	    0.645820
1066	    0.639972
1067	    0.632864
1068	    0.628854
1069	    0.625378
1070	    0.624010
1071	    0.623469
1072	    0.623176
1073	    0.623317
1074	    0.623903
1075	    0.624724
1076	    0.624626
1077	    0.622289
1078	    0.618925
1079	    0.616054
1080	    0.616687
1081	    0.606681
1082	    0.604350
1083	    0.601594
1084	    0.597970
1085	    0.595257
1086	    0.594288
1087	    0.591932
1088	    0.591514
1089	    0.591224
1090	    0.590934
1091	    0.586872
1092	    0.580587
1093	    0.575075
1094	    0.568693
1095	    0.562117
1096	    0.558442
1097	    0.554381
1098	    0.549159
1099	    0.544518
1100	    0.540746
